date,dive_site,depth_start,depth_end,temperature_c,rug_5m,rug_10m,rug_15m,rug_20m,rug_25m,rug_30,pa_0_5,pa_6_10,pa_11_20,pa_21_30,pa_31_40,pa_40,total_pa,bu_0_5,bu_6_10,bu_11_20,bu_21_30,bu_31_40,bu_40,total_bu,da_0_5,da_6_10,da_11_20,da_21_30,da_31_40,da_40,total_da,sn_0_5,sn_6_10,sn_11_20,sn_21_30,sn_31_40,sn_40,total_sn,grn_0_5,grn_6_10,grn_11_20,grn_21_30,grn_31_40,grn_40,total_grn,su_0_5,su_6_10,su_11_20,su_21_30,su_31_40,su_40,total_su,an_0_5,an_6_10,an_11_20,an_21_30,an_31_40,an_40,total_an,wr_0_5,wr_6_10,wr_11_20,wr_21_30,wr_31_40,wr_40,total_wr,gr_0_5,gr_6_10,gr_11_20,gr_21_30,gr_31_40,gr_40,total_gr,po_0_5,po_6_10,po_11_20,po_21_30,po_31_40,po_40,total_po,tr_0_5,tr_6_10,tr_11_20,tr_21_30,tr_31_40,tr_40,total_tr,fl_0_5,fl_6_10,fl_11_20,fl_21_30,fl_31_40,fl_40,total_fl,lf_0_5,lf_6_10,lf_11_20,lf_21_30,lf_31_40,lf_40,total_lf,prg_0_5,prg_6_10,prg_11_20,prg_21_30,prg_31_40,prg_40,total_prg,jck_0_5,jck_6_10,jck_11_20,jck_21_30,jck_31_40,jck_40,total_jck,ch_0_5,ch_6_10,ch_11_20,ch_21_30,ch_31_40,ch_40,total_ch,bar_0_5,bar_6_10,bar_11_20,bar_21_30,bar_31_40,bar_40,total_bar
45756.0,Casablanca,5,5.4,29,10,0,20,20,30,10,21,17,8,1,0,0,47,11,2,0,0,0,0,13,6,7,0,0,0,0,13,0,0,14,2,0,0,16,0,5,9,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45756.0,Manuels Wall,9.9,11,29,40,40,20,10,30,50,24,18,3,0,0,0,45,4,2,0,0,0,0,6,21,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,3,0,0,0,0,7,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45798.0,Grandmas Garden,7.7,9.6,29,85,90,130,60,130,50,0,14,9,2,0,0,25,6,3,0,0,0,0,9,8,13,0,0,0,0,21,0,0,10,15,0,0,25,0,0,12,2,0,0,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45798.0,Pandora,14.6,13.6,29,60,80,120,45,50,90,3,20,5,2,0,0,30,6,4,2,0,0,0,12,4,13,1,0,0,0,18,0,2,1,0,0,0,3,0,0,19,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45799.0,Buoy Line,10.9,10.5,29,80,90,45,60,75,75,2,12,11,0,1,0,26,2,4,0,0,0,0,6,6,5,0,0,0,0,11,0,0,3,3,0,0,6,0,0,16,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45799.0,Manuels Wall,11.5,11.7,29,80,30,20,50,30,90,3,11,4,0,0,0,18,2,4,0,0,0,0,6,6,17,0,0,0,0,23,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,4,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45811.0,Casablanca,3.3,9.1,30,75,85,65,40,50,80,12,14,6,1,0,0,33,1,2,0,0,0,0,3,30,9,6,0,0,0,45,0,0,14,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45811.0,Buoy Line,10.8,10.1,29,30,80,30,55,65,25,27,16,7,1,0,0,51,3,2,0,0,0,0,5,7,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3,4,3,0,0,0,10,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45813.0,Casablanca,6.8,6.9,30,55,40,65,95,55,20,8,13,5,2,0,0,28,5,5,2,0,0,0,12,28,4,0,0,0,0,32,0,0,0,1,1,0,2,0,2,71,22,0,0,95,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45813.0,Pandora,12.3,11.1,30,65,40,55,55,45,75,8,15,17,2,0,0,42,0,1,0,0,0,0,1,32,12,0,0,0,0,44,0,14,3,3,0,0,20,0,7,1,0,0,0,8,0,1,2,0,0,0,3,0,0,0,1,0,0,1,0,4,2,0,0,0,6,2,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45814.0,Buoy Line,12.1,10,30,50,65,40,75,45,55,13,13,10,3,1,0,40,4,0,0,0,0,0,4,10,5,0,0,0,0,15,0,0,4,2,0,0,6,0,21,18,2,0,0,41,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45814.0,Manuels Wall,11.3,11.5,30,55,80,45,50,20,35,12,21,13,1,0,0,47,3,3,0,0,0,0,6,29,9,0,0,0,0,38,0,0,0,0,0,0,0,0,5,6,0,0,0,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2025,Pandora,12.3,12.1,29,65,45,50,30,50,55,20,10,3,0,0,0,33,2,2,0,0,0,0,4,31,1,0,0,0,0,32,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,3,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2025,Buoy Line,10.9,9,29,40,45,55,75,80,45,19,8,1,0,0,0,28,3,0,0,0,0,0,3,17,2,0,0,0,0,19,0,0,0,0,0,0,0,0,14,2,0,0,0,16,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2025,Manuels Wall,17.5,16.7,29,60,35,45,15,65,40,7,8,1,0,0,0,16,1,1,0,0,0,0,2,8,3,0,0,0,0,11,0,2,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/2025,Grandmas Garden,9.1,7.6,28,55,50,60,75,30,90,29,7,1,0,0,0,37,1,0,0,0,0,0,1,13,1,0,0,0,0,14,0,0,0,0,0,0,0,0,44,14,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/2025,Casablanca,8.8,6.6,28,45,40,45,40,55,30,27,15,5,0,0,0,47,12,1,0,0,0,0,13,39,2,0,0,0,0,41,0,0,4,0,0,0,4,0,0,2,0,0,0,2,0,2,5,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2025,Pandora,14.1,13.2,29,45,60,70,85,40,50,5,13,6,0,0,0,24,2,0,0,0,0,0,2,11,3,0,0,0,0,14,0,6,7,0,0,0,13,2,10,20,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2025,Buoy Line,10.5,10.6,28,60,80,85,75,45,105,14,7,2,0,0,0,23,2,0,0,0,0,0,2,12,4,0,0,0,0,16,0,1,0,0,0,0,1,0,10,17,0,0,0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45723.0,Pandora,10.7,10.4,28,70,50,40,45,90,85,15,21,3,1,0,0,40,0,2,0,0,0,0,2,27,0,0,0,0,0,27,0,1,1,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45876.0,Manuels Wall,10.7,10.9,29,45,35,45,45,30,40,13,21,9,4,0,0,47,3,0,0,0,0,0,3,26,9,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,2,2,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45876.0,Pandora,12.5,12.6,30,60,55,75,55,55,40,7,7,7,0,0,0,21,1,2,0,0,0,0,3,15,7,0,0,0,0,22,0,0,0,2,0,0,2,0,18,12,1,0,0,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45907.0,Casablanca,9.1,10,28,55,45,45,40,45,50,7,21,3,2,0,0,33,7,0,0,0,0,0,7,19,5,0,0,0,0,24,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
